,field_number_PR,longitud_IG,latitude_IG,day_init_TI,day_end_TI,samp_rate_RE,habitat,pasture,savanna,forest,cover,EPS,BGNf,Hf,NDSI,rBA,ADI,pred,Cluster3,XCOORD.y,YCOORD.y,ndmi2022,brillo2022,_slavimean,_MNDWImean,FM,DN,DI,AD,COB,SL,Unnamed: 0,XCOORD.y_x,YCOORD.y_x,FM100_b100mean_100,FM100_b100median_100,DN100_b100mean_100,DN100_b100median_100,DI300_b300mean_300,DI300_b300median_300,COB300_b300mean_300,COB300_b300median_300,DN250_b250mean_250,DN250_b250median_250,DN200_b200mean_200,DN200_b200median_200,DN300_b300mean_300,DN300_b300median_300,DI250_b250mean_250,DI250_b250median_250,DI100_b100mean_100,DI100_b100median_100,DI200_b200mean_200,DI200_b200median_200,COB200_b200mean_200,COB200_b200median_200,Brillo300_b300mean_300,Brillo300_b300median_300,COB250_b250mean_250,COB250_b250median_250,brillo200_b200mean_200,brillo200_b200median_200,AD300_b300mean_300,AD300_b300median_300,AD200_b200mean_200,AD200_b200median_200,AD100_b100mean_100,AD100_b100median_100,COB100_b100mean_100,COB100_b100median_100,brillo250_b250mean_250,brillo250_b250median_250,brillo100_b100mean_100,brillo100_b100median_100,AD250_b250mean_250,AD250_b250median_250,SLAVI250_b250mean_250,SLAVI250_b250median_250,SL300_b300mean_300,SL300_b300median_300,SL250_b250mean_250,SL250_b250median_250,SLAVI300_b300mean_300,SLAVI300_b300median_300,SLAVI200_b200mean_200,SLAVI200_b200median_200,SLAVI100_b100mean_100,SLAVI100_b100median_100,SL200_b200mean_200,SL200_b200median_200,SL100_b100mean_100,SL100_b100median_100,NDMI200_b200mean_200,NDMI200_b200median_200,NDMI100_b100mean_100,NDMI100_b100median_100,FM300_b300mean_300,FM300_b300median_300,FM250_b250mean_250,FM250_b250median_250,llanos300_b300mean_300,llanos300_b300median_300,NDMI300_b300mean_300,NDMI300_b300median_300,NDMI250_b250mean_250,NDMI250_b250median_250,llanos250_b250mean_250,llanos250_b250median_250,ICHN300_b300mean_300,ICHN300_b300median_300,llanos100_b100mean_100,llanos100_b100median_100,llanos200_b200mean_200,llanos200_b200median_200,ICHN250_b250mean_250,ICHN250_b250median_250,FM200_b200mean_200,FM200_b200median_200,ICHN200_b200mean_200,ICHN200_b200median_200,ICHN100_b100mean_100,ICHN100_b100median_100,ICHN2022
25,RZUC06,-73.4043351,3.537707,3,13,192000,bosque,0.6232992725919217,0.0,0.3767007274080782,pasture,0.12988016600365,0.79028460945547,0.0197640863861601,0.95381788453879,0.412330644003757,0.928944101559962,1.0,1.0,0.285714285714221,0.583333333333314,0.694357286304466,0.879134670857116,0.730127518261066,0.429204069989764,0.39244562490745,0.973836178918878,0.159741206622183,0.215331010666919,0.631003338316915,0.0847920206909251,0.56989247311828,0.285716326525289,0.583333090277904,0.383219959291201,0.28571429848671,0.964164027551785,1.0,0.0500335015387885,0.0370753133323261,0.561537182028246,1.0,0.922725602784682,1.0,0.923783840289033,1.0,0.918390727372341,1.0,0.0441976132835759,0.0319285114468187,0.0326838820556118,0.0281304127383308,0.0372758635240681,0.0235977911767854,0.490369181380417,0.5,0.437697038646904,0.46011129286091,0.540382970885793,0.5,0.457322295039078,0.533466953821722,0.35236945485932,0.0999999937911831,0.313485206124854,0.0,0.316497019816461,0.25,0.627009646302251,1.0,0.441848532680244,0.498174228065009,0.37729237168136,0.313846515310531,0.336209962849836,0.0,0.502678223867509,0.356460513991762,0.615283633612201,0.617327492952396,0.538700481842557,0.583745321620055,0.510566574149731,0.371676495427828,0.493257060857256,0.33445406221584,0.605433042775712,0.6516392003633,0.590860364457273,0.643362983528893,0.65900911445948,0.69156621578194,0.563794953617484,0.508203823153337,0.702451162373337,0.79683870498944,0.393589768480512,0.28571429848671,0.368934472091673,0.142857149243355,0.651471694940468,0.630659211294639,0.578999369492003,0.508606911913019,0.569506991322263,0.509548851370052,0.644490400013109,0.637116632283053,0.467543675650744,0.412357526756848,0.767498679860334,0.926996423361182,0.641261461410626,0.596662463469482,0.460284231982143,0.352657833336836,0.336281181635365,0.142857149243355,0.441276987962295,0.288564058887642,0.536408259786688,0.607970557690069,4.01722076224227
26,RZUC07,-73.4044158,3.5340425,5,13,192000,borde,0.5362247182635419,0.1239637011144251,0.3398115806220329,pasture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,RZUC08,-73.404327,3.5306657,4,12,192000,potrero,0.8808567980565835,0.1181769956009257,0.0009662063424907,pasture,0.091797803479223,0.739809197162705,0.391509480196915,0.169557473141137,0.0073018639163814,0.468249526103456,0.0,8.8021673677148e-51,0.285714285714221,0.416666666666629,0.678035068269881,0.747167103928612,0.075861593114123,0.16964472674506,0.0781944446615251,0.0,0.84037333114662,0.181632652392861,0.950281958700151,0.927102229891083,0.526881720430108,0.285716326525289,0.416666493055629,0.76356238923684,1.0,1.0,1.0,0.101044891508343,0.0775173129022213,0.680808488757611,1.0,0.962694612977085,1.0,0.987192283542916,1.0,0.928225484538317,1.0,0.117537596075053,0.103768514668466,0.171944756263432,0.172600947397818,0.137657050077797,0.127683676124471,0.8452,1.0,0.245353661762743,0.162327406495054,0.761807094208352,1.0,0.0726634302982649,0.0,0.239954586554967,0.0,0.277658325481204,0.312500011641532,0.266966625037678,0.312500011641532,0.944267515923567,1.0,0.166471541658639,0.0755941906566617,0.0,0.0,0.273294180019968,0.1875,0.481953178249182,0.458904444494904,0.553313224146506,0.543823472864699,0.430521869582864,0.458151241627182,0.446931515079238,0.376850974220827,0.538286556657018,0.619926377450785,0.570116459828768,0.644958349521861,0.455360966817005,0.535756990607877,0.666318171697549,0.726027929533436,0.585855070799115,0.711941287882302,0.629629575176468,0.71955473466929,0.513502231259297,0.428571432828903,0.589889270328858,0.428571432828903,0.633634690695626,0.686721783960056,0.49048855011652,0.476397780162767,0.530844552296496,0.602918355104034,0.674725677580102,0.805556969392975,0.496358785079619,0.513314183860458,0.790910108482681,0.880815864282942,0.735890669657136,0.881074520471734,0.557441301711582,0.584469494834549,0.672671305674224,1.0,0.625751909813119,0.742933050136961,0.693356810254596,0.784009814840509,4.55282064473289
28,RZUC09,-73.4042486,3.5269262,4,12,192000,bosque,0.7971896550886185,0.1007368199660706,0.1020735249453108,pasture,0.172109957486405,0.732537455907508,0.41701155195183,0.871436920999907,0.160183112705272,0.971288972421079,1.0,1.0,0.285714285714221,0.333333333333314,0.719929755502208,0.793741437558705,0.81169370215246,0.190908395587769,0.714351854055477,0.994845344588902,0.0515941133755885,0.318681319693503,0.856381675649191,0.900155294679271,0.580645161290323,0.285716326525289,0.333333194444492,0.697558772620521,1.0,0.99282349392113,1.0,0.190189394260103,0.178000490583556,0.787505717417808,1.0,0.99150571163972,1.0,0.995301402944323,1.0,0.98703591444414,1.0,0.176285444008108,0.157962132466012,0.105564240560671,0.0925853967003838,0.1546248195655,0.130396708911201,0.828525641025641,1.0,0.207094986106767,0.0620804829436796,0.800411782505164,1.0,0.148264142889667,0.0297410593991816,0.414762422065265,0.399999975164732,0.461678213988501,0.562500034924598,0.468402984046672,0.562500034924598,0.850961538461538,1.0,0.189764827100893,0.0497348177319732,0.151513415686074,0.0743430788401258,0.447694724352635,0.500000000000001,0.620746231878131,0.804137739769902,0.272368306495677,0.291921140959031,0.225328833859873,0.202067027075194,0.603365592636678,0.782230118803032,0.633298483019935,0.80865027530843,0.661048220672068,0.815893832324003,0.200465755725128,0.15345477334481,0.544718216667049,0.56919016039031,0.64077374453209,0.820296202786412,0.675493836257993,0.844683749475958,0.630384243361888,1.0,0.644727490513002,1.0,0.73816339066914,0.939635582608804,0.626827707575115,0.81221385079199,0.638547904312067,0.824116601673353,0.754538236810389,0.948523040441862,0.619853693976596,0.809346414676726,0.813294944118535,0.95494217446017,0.777771084333462,0.949788171719433,0.636670953759998,0.829114880835286,0.661480809966123,1.0,0.653212179920945,0.834214800304855,0.689762148790102,0.855420138630007,4.51198586253742
29,RZUC10,-73.4041044,3.5234838,4,12,192000,bosque,0.9111614324919056,0.0888385675080943,0.0,pasture,0.0454585871170818,0.57560727444538,0.849282782838217,0.488229507086904,0.0112657942941918,0.954870138518194,0.5,2.28643511607475e-06,0.285714285714221,0.25,0.814923328884936,0.82085731161181,0.860522725032032,0.326451572089068,0.0871296297616335,0.0,0.899141555643893,0.457839722043859,0.964571335544657,0.938601229554641,0.591397849462366,0.285716326525289,0.249999895833355,0.85081374466042,1.0,1.0,1.0,0.152878028557542,0.13023597395566,0.818907013989862,1.0,0.994376069190223,1.0,0.997417260899072,1.0,0.993975489450459,1.0,0.146494486027744,0.122472974973713,0.183969040784016,0.185478214915374,0.148064373879784,0.130841764874903,0.844249201277955,1.0,0.268439256108129,0.139513097842256,0.812242964834037,1.0,0.226329923052536,0.123646924649947,0.466283345310953,0.399999975164732,0.47877740741937,0.500000000000001,0.672940265926777,0.687500011641532,0.958466453674121,1.0,0.262937163512068,0.134474052006042,0.15607152640417,0.158891478820072,0.459361069928793,0.375,0.609605618225293,0.786779216972275,0.353498815976586,0.364766844179036,0.317973397005613,0.330722475531327,0.611335571898418,0.758114460684024,0.635313151497745,0.82437779117456,0.775049195996483,0.898951786061496,0.42200354697022,0.426695196811478,0.718208222680842,0.801613251920887,0.640523396135903,0.844873518685337,0.798774752883745,0.90185867490466,0.618682774615483,0.500000014901161,0.612437283550974,1.0,0.731572628976313,0.935590050991996,0.630355141558889,0.811473581456055,0.620668725040822,0.832065831579181,0.731039411654722,0.944762785901871,0.634067763720429,0.748052880153733,0.892705591719438,0.974327944309916,0.761635663770672,0.951822370172587,0.631725356168339,0.777208730740251,0.637555583193601,1.0,0.662380075926504,0.807615389422777,0.835404588250485,0.936072499645247,5.48589849581173
30,RZUC11,-73.4044419,3.5197399,4,12,192000,sabana,0.6444679119225782,0.0,0.3555320880774218,pasture,0.096729437353106,0.657280388915547,0.508042065963685,0.502275593543243,0.0214594663239598,0.751261533469938,0.5,5.04959882944705e-10,0.285714285714221,0.166666666666629,0.760744819474315,0.883139792992231,0.755514839772088,0.649184946915991,0.436559334062398,0.973251281340452,0.188418119505697,0.170383272982673,0.63953153893569,0.0715843952890472,0.559139784946237,0.285716326525289,0.166666597222275,0.426296637316418,0.428571432828903,0.963366144725704,1.0,0.104974870243062,0.0850584117975141,0.867034358874115,1.0,0.984511061162731,1.0,0.981843241160909,1.0,0.982538949283418,1.0,0.0924153329528795,0.0733222554399676,0.0385513276460326,0.0337305204648995,0.074355013433933,0.0620912960295415,0.819055244195356,1.0,0.235142964567407,0.102459656279221,0.853921130891908,1.0,0.268817751658361,0.119311881136401,0.617984117254977,0.6,0.50009861920345,0.500000000000001,0.250432104314992,0.25,0.635483870967742,1.0,0.238940459039281,0.108413216901218,0.473677697484485,0.448633153663098,0.584190498901091,0.562500034924598,0.768027385462067,0.885294844847956,0.0,0.0,0.0394888602800769,0.0,0.789468003538119,0.895999542207593,0.711061153819972,0.844278226435926,0.487110089739917,0.42980893771352,0.0937521767547045,0.143224004450516,0.0630056571816837,0.104852318209701,0.766793375974373,0.92672283253791,0.540062432997652,0.565785832559029,0.738096125079255,1.0,0.696612326527162,1.0,0.868367979018559,0.970571768190945,0.854582560744006,0.962691525679677,0.829075212534156,0.957783380024836,0.854111788351558,0.971383850838877,0.737337730111385,0.842407649379479,0.670646956780622,0.781046421293667,0.822463745608978,0.963699846209312,0.714490828945056,0.831243798487443,0.644568693154631,0.428571432828903,0.668254133570653,0.753734197516055,0.47665867471272,0.522176568436709,3.51343077880848
31,RZUC12,-73.40463,3.515825,4,12,192000,bosque,0.9601183720042772,0.0,0.0398816279957228,pasture,0.101969768567911,0.701138573277921,0.398025614301461,0.843688434110311,0.121376488391119,0.946339703520197,1.0,0.999999999999658,0.285714285714221,0.0833333333333144,0.908770053798112,0.842141674775999,0.909172371100545,0.426574178122712,0.8717401540721,0.998493093237208,0.616807921228069,0.39825783893175,0.967413190877337,0.779444012429712,0.602150537634409,0.285716326525289,0.0833332986111373,0.851247166877701,1.0,0.997799537775128,1.0,0.13355125070901,0.134639798058563,0.786382385879789,1.0,0.949851589178541,1.0,0.973802801417724,1.0,0.936534732987829,1.0,0.138965326875956,0.145144044223235,0.126202110117189,0.122528124044685,0.141561121455463,0.15249251200789,0.829727564102564,1.0,0.367189623591593,0.204326714817972,0.786560764589434,1.0,0.29668648005791,0.15995312728871,0.598127492620742,0.533333300219644,0.582186810421405,0.500000000000001,0.585365845588386,0.500000000000001,0.961290322580645,1.0,0.353647332974492,0.192736468047648,0.236515645879083,0.247445048539732,0.59360228853754,0.500000000000001,0.715871629957115,0.879545159721519,0.233257050024332,0.349987838974123,0.112165351957695,0.148686154965763,0.741209542864278,0.890161074642906,0.728816361753469,0.892860185618071,0.79878288660013,0.886602846025119,0.0,0.0,0.0,0.0,0.761513420475521,0.936581738851326,0.872708037622629,0.933189275450402,0.728876212044214,1.0,0.722482101961435,1.0,0.811799006346806,0.972023359101692,0.77829700409594,0.933391076426904,0.747890962530538,0.927159892447508,0.794321630117637,0.969741359423834,0.699135256196342,0.846240736149798,0.935658805693243,0.977358595590372,0.81969155576672,0.970184035544823,0.686880526705596,0.847608584168543,0.750539835367586,1.0,0.706449488926941,0.845255255178036,0.792448189739022,0.830247977654701,4.74726204766189
32,RZUD02,-73.400668,3.5526071,3,11,192000,sabana,0.0,0.0842343157853468,0.9157656842146532,forest,0.130007494277503,0.753956792841937,0.602405517693005,0.26217628022857,0.0019796744913563,0.739482885571503,0.0,6.18417938915438e-21,0.428571428571559,0.916666666666629,0.367663435068071,0.949758967227674,1.1962077445770301e-15,0.465896913030199,0.0046296298357593,0.0829835279438969,0.0099931593160115,0.0,0.435448309652132,0.968272499006538,0.430107526881721,0.428573061220277,0.916666284722396,0.0004520795862131,0.0,0.767726482119509,0.786046242048481,0.0113034650710014,0.0062780839908025,0.187916057305243,0.0,0.745935039073948,0.797555902322406,0.735426360817646,0.751930486181035,0.757237258683571,0.827994751673526,0.0062621950904781,0.0031419835917463,0.0020446523934175,0.0010288114310528,0.0038582270871,0.0015593020363249,0.0824659727782226,0.0,0.876731048911158,0.923705153980324,0.119541780287122,0.0,0.906743289703777,0.901287677640948,0.0963253272766595,0.0,0.0337912620133518,0.0,0.0,0.0,0.0432692307692308,0.0,0.909683648553734,0.924263167422997,0.962839377806962,0.956985431986734,0.0497872377055103,0.0,0.176523735724412,0.162329234619953,0.79706628947462,0.808553949785385,0.769228114187826,0.775321731446137,0.222148230148949,0.177215898161178,0.17411194498386,0.159702812967458,0.153284601482027,0.155644783867879,0.783527805656969,0.80750105278143,0.852101929059261,0.858509451050278,0.170991032251235,0.167400513379161,0.14713618278485,0.17627592303347,0.0749939935454777,0.0,0.0286704426181057,0.0,0.429861553377635,0.414690826540819,0.231165462313692,0.201264433526231,0.177949915761348,0.172833466316154,0.382906332476151,0.398026639843891,0.15693580120765,0.0797437609347879,0.344001206114015,0.385653587713105,0.38378097896931,0.398223697644098,0.119858415964297,0.0803702095621145,0.0198539485232518,0.0,0.112378842319951,0.0876108592944592,0.100508458890409,0.0915666963214005,2.28477588843986
33,RZUD03,-73.400941,3.5484844,3,11,192000,parche,0.4253544445639975,0.495815730401678,0.0788298250343244,savanna,0.20154970159782,0.826771643529966,0.450162306721206,0.64189281208136,0.0128551597457802,0.924327021540272,0.5,3.73518272417247e-05,0.428571428571559,0.833333333333314,0.449486085312535,0.805022511347854,0.615084153857148,0.117622710174659,0.35569163694577,0.997489145748128,0.382705098778647,1.0,0.684395928482193,0.936503581802176,0.473118279569893,0.428573061220277,0.833332986111259,0.347329989123268,0.28571429848671,0.996430011742929,1.0,0.0869562981887205,0.0543848344898273,0.632517977209655,1.0,0.958462566178771,1.0,0.969264074091267,1.0,0.944719508887238,1.0,0.0816087692242279,0.0535408850217918,0.0783034545378573,0.0703494770806148,0.0779300277579903,0.0544352138493774,0.621187800963082,0.5,0.473547158864745,0.474271420565259,0.626544842193893,0.5,0.439262551874715,0.433274188090828,0.513997244731115,0.266666650109821,0.399755210212621,0.0,0.1469816255616,0.0,0.680064308681672,0.5,0.458612444410161,0.469091460258155,0.382973113780397,0.423383122745756,0.469435962851562,0.1875,0.527138443750372,0.342287128984792,0.729815578565238,0.762220209540266,0.696699912860722,0.72890319837816,0.56157251742766,0.407870636748534,0.480471740289315,0.287151714414419,0.378339358976655,0.291298075296948,0.685539678998288,0.76760073597276,0.708742438525257,0.738027111513629,0.465561335449732,0.381518011061939,0.40370381286429,0.352289960053934,0.466869050174951,0.28571429848671,0.433591467797308,0.28571429848671,0.68089129922621,0.766556629844317,0.553071960403231,0.523469763077139,0.517183569758015,0.462043610892167,0.661500507043691,0.721232952199251,0.54444289374252,0.449335176203189,0.607511846088818,0.567047931881513,0.633220514140028,0.627279576288336,0.525032843823539,0.336093968067599,0.409251052930702,0.142857149243355,0.504577307827186,0.326441583089785,0.470581915901006,0.347355015872761,3.4538138973239
34,RZUD04,-73.4008138,3.5449771,3,13,192000,bosque,1.0,0.0,0.0,pasture,0.218258340966012,0.713566683808942,0.380557672675756,0.864004158508763,0.128732272468352,0.906483814649231,1.0,0.999999999999996,0.428571428571559,0.75,0.953333132878872,0.805665559122094,0.963067761842723,0.248110766861301,1.0240740738903902e-15,0.0,0.113510032588084,0.603135894197298,1.00636942675159e-15,0.808740485202165,0.387096774193548,0.428573061220277,0.749999687500122,1.0,1.0,1.0,1.0,0.218143568307642,0.1896614320439,0.987239736804331,1.0,0.998790785249858,1.0,0.999269386375356,1.0,0.998322548067207,1.0,0.212292400605442,0.186796339672528,0.232247432937719,0.224882098309092,0.21143001334857,0.192615911404098,0.989208633093525,1.0,0.105650057670457,0.0529061354762046,0.983581323755773,1.0,0.0586676935835722,0.0393427799415336,0.895402666694356,0.866666600439287,0.854552535092601,0.875000023283066,0.886498941636683,0.937500058207663,1.0,1.0,0.0975375696906964,0.0618820384802783,0.0420616278370907,0.093309146879069,0.884624615378196,0.875000023283066,0.919723797488521,0.93566976044002,0.302096927629679,0.364766844179036,0.183962947774701,0.257743461407077,0.94574638917261,0.948743813161694,0.906896852726959,0.936802028815229,0.906981854487504,0.908543561971458,0.133219558737243,0.184443727788699,0.132202409798391,0.248921674603407,0.9172676777218,0.948732881686713,0.926650195579323,0.933694117760318,0.94886601340713,1.0,0.93306650612597,1.0,0.983383371797524,0.99557845575125,0.967285767616059,0.962982380446449,0.943181682316734,0.955644984755683,0.969984157674833,0.992351424614509,0.917951686149216,0.933297037684713,0.975585067997613,0.977535555977959,0.962260143447422,0.989025767466153,0.900840672063322,0.928498868541596,0.941579188080356,1.0,0.896165226075935,0.926367806394928,0.925709018707667,0.933096908225166,5.4060414057216
35,RZUD05,-73.4013883,3.5413791,3,13,192000,pastizal,0.1458805951786303,0.8352505168940055,0.0188688879273641,savanna,0.0456795504257062,0.946299729087599,0.657538624746013,0.535951759860546,0.0102651084695499,0.96611344644249,0.5,5.38600395368146e-08,0.428571428571559,0.666666666666629,0.146253646413478,0.0842768313554531,7.017777306877819e-16,0.203973758729604,0.902082620289294,0.99946507423895,0.670456520319905,0.236842104131997,5.66082802547771e-12,0.97866023959783,0.483870967741936,0.428573061220277,0.666666388888984,0.0880876338234344,0.0,0.999125457008124,1.0,0.187501863475216,0.155226015354352,0.72461665633774,1.0,0.993925972694135,1.0,0.995728836197295,1.0,0.99194977726349,1.0,0.174154138138148,0.141069777106737,0.137178892640896,0.125289910979208,0.159879491512735,0.127154008293018,0.668665067945644,0.5,0.355108670241752,0.353817125370344,0.699846732709739,0.5,0.394400140282564,0.436811175934921,0.290798126746226,0.199999987582366,0.172879967085093,0.0,0.0348114374667507,0.0,0.5625,0.5,0.378146603878499,0.406254122719821,0.503725005548208,0.543502952181902,0.225564395660346,0.0,0.420200737982543,0.3132787485743,0.549209462721549,0.543889721500928,0.531723036889244,0.564924588970903,0.473248329098597,0.358731918483104,0.357114280029442,0.253804638142307,0.206062402783298,0.147558443948235,0.655069550749873,0.787258620778785,0.898977344717509,0.959614362090624,0.415590021963046,0.335725796028362,0.246271044609568,0.178153730917976,0.394356564757695,0.28571429848671,0.330441423697568,0.142857149243355,0.627012272412641,0.65304078422964,0.544138422056315,0.500017689665031,0.486729383619452,0.416209460986919,0.583597176743746,0.560323078040816,0.513155614645001,0.462972000487122,0.365873436124151,0.315374739666191,0.534434961107112,0.467998862820359,0.475910929679786,0.386225176641909,0.26866689726248,0.142857149243355,0.43654749029348,0.317567529041957,0.327814804109216,0.27146786950933,3.13071692716962
36,RZUD06,-73.4007694,3.5341646,5,13,192000,bosque,0.7159122275596567,0.2840877724403432,0.0,pasture,0.150487119688886,0.952509806101249,0.612919046608462,0.670891866232326,0.034211589373313,0.734507055928294,0.5,1.41436752198225e-08,0.428571428571559,0.583333333333314,0.606249507103532,0.786689711472135,0.724748727186602,0.216295170379754,0.0588888891591027,0.0,1.0,0.211071430205263,0.866952006166579,0.911539046534206,0.419354838709677,0.428573061220277,0.583333090277904,0.57504521069836,0.428571432828903,1.0,1.0,0.132297285378762,0.120586635638673,0.666075383692186,0.5,0.988480403492125,1.0,0.998093662410322,1.0,0.978121916430151,1.0,0.144719999739195,0.142114095565908,0.204605203295573,0.211569566453768,0.162410356570244,0.167067925648138,0.755795363709033,1.0,0.439699531498359,0.390275973519054,0.695640808930384,0.5,0.317487078573161,0.301070499039581,0.20622002216089,0.0,0.194991742053837,0.0,0.310236219211815,0.343750005820766,0.861464968152866,1.0,0.393930987038398,0.343106946393644,0.264025609759043,0.22370032771387,0.198634178087044,0.0,0.412024276579735,0.31177832891481,0.525010632910382,0.492164824753824,0.419906864186865,0.424906432401123,0.421172741993458,0.305214398838054,0.426808957078382,0.340806232011402,0.49956657345474,0.554221915617681,0.423406661605153,0.466193885954445,0.596088203745641,0.658862076017411,0.449661507880713,0.394406091829467,0.516556542132036,0.664014049789918,0.337237775860904,0.142857149243355,0.350961480148901,0.28571429848671,0.592397491546688,0.550303204096014,0.468666221536147,0.378553492360546,0.443079406604394,0.336949812279864,0.585985044183376,0.560236212553947,0.441580013376642,0.329238574148013,0.679706173968357,0.873717058894544,0.6123298246771,0.637748027155573,0.460000061897148,0.390353817766206,0.399246922923258,0.428571432828903,0.495125070525809,0.478928922040762,0.61041420983037,0.653109115127571,4.26330154893875
37,RZUD07,-73.4007314,3.5341718,5,12,192000,bosque,0.8122163776602391,0.0536840761584566,0.1340995461813041,pasture,0.131517413198758,0.800042226832875,0.0272367151206494,0.985543087258661,0.455759107089711,0.865609408788348,1.0,1.0,0.428571428571559,0.5,0.825325801099834,0.834444591085873,0.828331803527491,0.551314376524233,0.680348798280724,0.992634964613141,0.397772098396593,0.263414635224689,0.839719827144818,0.919840246282734,0.408602150537634,0.428573061220277,0.499999791666767,0.664355065348079,1.0,0.989808223749351,1.0,0.0589746212757929,0.0389673559813349,0.559288123881639,0.5,0.944777586308217,1.0,0.954949118332892,1.0,0.915416723371539,1.0,0.0662433476216425,0.0510969810834712,0.0813862410577415,0.0799865944399307,0.0719137536464671,0.0622184906564524,0.677367576243981,1.0,0.46556135268786,0.427016563858162,0.642491218376288,1.0,0.30568023265089,0.231470578013625,0.199823187702656,0.0,0.272081499995589,0.1875,0.387171112820407,0.312500011641532,0.834405144694534,1.0,0.367896511979562,0.3361849067883,0.197310955474252,0.126427667098012,0.236602233325147,0.09375,0.479315367773716,0.408926524267355,0.669648218332493,0.617327492952396,0.602848058245719,0.564924588970903,0.425861214802138,0.315353019372174,0.52446284996939,0.475738773817937,0.688000832245428,0.792950243634109,0.582756740273449,0.580384981988396,0.633547955965542,0.658862076017411,0.574139308873159,0.617949839891603,0.749902545865464,0.924447986471165,0.349352154582099,0.28571429848671,0.406263510056462,0.28571429848671,0.593263319240269,0.574342927683794,0.475126791945701,0.401724364816982,0.535414786716415,0.522043246699646,0.635935134044112,0.681282062754133,0.409232455859376,0.334332208191584,0.805532468520001,0.964290763032404,0.666327002722731,0.788308458549119,0.479405423431018,0.498152941173459,0.467874234265973,0.428571432828903,0.522945416009976,0.566785070119163,0.684618142629212,0.754551028520546,4.82998895240532
38,RZUD08,-73.4009072,3.5303421,4,12,192000,borde,0.3557152255806941,0.0,0.6442847744193059,forest,0.0651925115797884,0.796944200690862,0.561302055563531,0.671667919928926,0.0793878379995215,0.89957371471893,1.0,0.999071807107311,0.428571428571559,0.416666666666629,0.670735143339818,0.936747631939399,0.681850868026197,0.361557310523914,0.205933006889924,0.934912653551409,0.0767714190967967,0.538461536572127,0.364486362894006,0.97106491569193,0.365591397849462,0.428573061220277,0.416666493055629,0.201091905498201,0.142857149243355,0.911066846837134,0.93611230990723,0.0484676557394012,0.0270331292500297,0.556923451132174,1.0,0.927274456666878,1.0,0.927983869667702,1.0,0.912881034560394,1.0,0.0430188840273296,0.0252589972577846,0.0157078318115897,0.0087941851972376,0.0347851181568927,0.0204177409538241,0.502001601281025,0.5,0.534544020460709,0.476317103652721,0.563754914859938,1.0,0.583731500560237,0.548751009829326,0.246938352495334,0.0,0.198259161381163,0.0,0.0791439519477683,0.0,0.362179487179487,0.0,0.532873853556207,0.479220152736236,0.688982372272205,0.734534984149743,0.243531769371813,0.0,0.434203981335644,0.345005998681027,0.7893863446943,0.808553949785385,0.746178875185469,0.775321731446137,0.443379726924604,0.35539151765805,0.387210514669656,0.294543991992893,0.290647004240309,0.259557422033604,0.776479034143855,0.872240648934874,0.864702907267026,0.959614362090624,0.408409141633864,0.401995521829584,0.311550054954704,0.353428860561903,0.391177390052014,0.28571429848671,0.381147517435009,0.28571429848671,0.638871440934372,0.672781473428267,0.49126947648184,0.483183222862814,0.473066867734275,0.472048243992851,0.633243812822279,0.669491958503234,0.436628582714907,0.429754445542995,0.551866858844291,0.576152933264776,0.591563854437692,0.589837650870952,0.440878282219926,0.435444519956194,0.327196276024304,0.142857149243355,0.401582559045087,0.336842151748341,0.309152393804319,0.201150239859994,3.08609724530543
