,Recording,Recorder,Date,Time,Filename,Municipio,Vereda,Latitud,Longitud,Elevacion,Habitat,Rain_occurrence,Rain_Intesity,Intensity_Category
15340,G47_20180630_040000,G47,2018/06/30,04:00:00,G47_20180630_040000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15341,G47_20180630_041600,G47,2018/06/30,04:16:00,G47_20180630_041600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15342,G47_20180630_043200,G47,2018/06/30,04:32:00,G47_20180630_043200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15343,G47_20180630_044800,G47,2018/06/30,04:48:00,G47_20180630_044800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15344,G47_20180630_080000,G47,2018/06/30,08:00:00,G47_20180630_080000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15345,G47_20180630_081600,G47,2018/06/30,08:16:00,G47_20180630_081600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15346,G47_20180630_083200,G47,2018/06/30,08:32:00,G47_20180630_083200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15347,G47_20180630_084800,G47,2018/06/30,08:48:00,G47_20180630_084800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15348,G47_20180630_090400,G47,2018/06/30,09:04:00,G47_20180630_090400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15349,G47_20180630_092000,G47,2018/06/30,09:20:00,G47_20180630_092000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15350,G47_20180630_093600,G47,2018/06/30,09:36:00,G47_20180630_093600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15351,G47_20180630_095200,G47,2018/06/30,09:52:00,G47_20180630_095200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15352,G47_20180630_100800,G47,2018/06/30,10:08:00,G47_20180630_100800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15353,G47_20180630_102400,G47,2018/06/30,10:24:00,G47_20180630_102400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15354,G47_20180630_104000,G47,2018/06/30,10:40:00,G47_20180630_104000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15355,G47_20180630_105600,G47,2018/06/30,10:56:00,G47_20180630_105600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15356,G47_20180630_111200,G47,2018/06/30,11:12:00,G47_20180630_111200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15357,G47_20180630_112800,G47,2018/06/30,11:28:00,G47_20180630_112800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15358,G47_20180630_114400,G47,2018/06/30,11:44:00,G47_20180630_114400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15359,G47_20180630_120000,G47,2018/06/30,12:00:00,G47_20180630_120000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15360,G47_20180630_121600,G47,2018/06/30,12:16:00,G47_20180630_121600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15361,G47_20180630_123200,G47,2018/06/30,12:32:00,G47_20180630_123200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15362,G47_20180630_124800,G47,2018/06/30,12:48:00,G47_20180630_124800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15363,G47_20180630_130400,G47,2018/06/30,13:04:00,G47_20180630_130400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15364,G47_20180630_132000,G47,2018/06/30,13:20:00,G47_20180630_132000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15365,G47_20180630_133600,G47,2018/06/30,13:36:00,G47_20180630_133600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15366,G47_20180630_135200,G47,2018/06/30,13:52:00,G47_20180630_135200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15367,G47_20180630_140800,G47,2018/06/30,14:08:00,G47_20180630_140800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15368,G47_20180630_142400,G47,2018/06/30,14:24:00,G47_20180630_142400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15369,G47_20180630_144000,G47,2018/06/30,14:40:00,G47_20180630_144000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15370,G47_20180630_145600,G47,2018/06/30,14:56:00,G47_20180630_145600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15371,G47_20180630_151200,G47,2018/06/30,15:12:00,G47_20180630_151200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15372,G47_20180630_152800,G47,2018/06/30,15:28:00,G47_20180630_152800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15373,G47_20180630_154400,G47,2018/06/30,15:44:00,G47_20180630_154400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15374,G47_20180630_160000,G47,2018/06/30,16:00:00,G47_20180630_160000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15375,G47_20180630_161600,G47,2018/06/30,16:16:00,G47_20180630_161600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15376,G47_20180630_163200,G47,2018/06/30,16:32:00,G47_20180630_163200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15377,G47_20180630_164800,G47,2018/06/30,16:48:00,G47_20180630_164800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15378,G47_20180630_200000,G47,2018/06/30,20:00:00,G47_20180630_200000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15379,G47_20180630_201600,G47,2018/06/30,20:16:00,G47_20180630_201600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15380,G47_20180630_203200,G47,2018/06/30,20:32:00,G47_20180630_203200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15381,G47_20180630_204800,G47,2018/06/30,20:48:00,G47_20180630_204800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,2,Moderate
15382,G47_20180630_210400,G47,2018/06/30,21:04:00,G47_20180630_210400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,3,Heavy
15383,G47_20180630_212000,G47,2018/06/30,21:20:00,G47_20180630_212000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,2,Moderate
15384,G47_20180630_213600,G47,2018/06/30,21:36:00,G47_20180630_213600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15385,G47_20180630_215200,G47,2018/06/30,21:52:00,G47_20180630_215200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15386,G47_20180630_220800,G47,2018/06/30,22:08:00,G47_20180630_220800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15387,G47_20180630_222400,G47,2018/06/30,22:24:00,G47_20180630_222400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15388,G47_20180630_224000,G47,2018/06/30,22:40:00,G47_20180630_224000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15389,G47_20180630_225600,G47,2018/06/30,22:56:00,G47_20180630_225600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15390,G47_20180630_231200,G47,2018/06/30,23:12:00,G47_20180630_231200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15391,G47_20180630_232800,G47,2018/06/30,23:28:00,G47_20180630_232800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15392,G47_20180630_234400,G47,2018/06/30,23:44:00,G47_20180630_234400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15393,G47_20180701_000000,G47,2018/07/01,00:00:00,G47_20180701_000000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15394,G47_20180701_001600,G47,2018/07/01,00:16:00,G47_20180701_001600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15395,G47_20180701_003200,G47,2018/07/01,00:32:00,G47_20180701_003200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15396,G47_20180701_004800,G47,2018/07/01,00:48:00,G47_20180701_004800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15397,G47_20180701_010400,G47,2018/07/01,01:04:00,G47_20180701_010400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15398,G47_20180701_012000,G47,2018/07/01,01:20:00,G47_20180701_012000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15399,G47_20180701_013600,G47,2018/07/01,01:36:00,G47_20180701_013600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15400,G47_20180701_015200,G47,2018/07/01,01:52:00,G47_20180701_015200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15401,G47_20180701_020800,G47,2018/07/01,02:08:00,G47_20180701_020800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15402,G47_20180701_022400,G47,2018/07/01,02:24:00,G47_20180701_022400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15403,G47_20180701_024000,G47,2018/07/01,02:40:00,G47_20180701_024000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15404,G47_20180701_025600,G47,2018/07/01,02:56:00,G47_20180701_025600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15405,G47_20180701_031200,G47,2018/07/01,03:12:00,G47_20180701_031200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15406,G47_20180701_032800,G47,2018/07/01,03:28:00,G47_20180701_032800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15407,G47_20180701_034400,G47,2018/07/01,03:44:00,G47_20180701_034400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15408,G47_20180701_040000,G47,2018/07/01,04:00:00,G47_20180701_040000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15409,G47_20180701_041600,G47,2018/07/01,04:16:00,G47_20180701_041600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15410,G47_20180701_043200,G47,2018/07/01,04:32:00,G47_20180701_043200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15411,G47_20180701_044800,G47,2018/07/01,04:48:00,G47_20180701_044800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15412,G47_20180701_080000,G47,2018/07/01,08:00:00,G47_20180701_080000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15413,G47_20180701_081600,G47,2018/07/01,08:16:00,G47_20180701_081600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15414,G47_20180701_083200,G47,2018/07/01,08:32:00,G47_20180701_083200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15415,G47_20180701_084800,G47,2018/07/01,08:48:00,G47_20180701_084800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15416,G47_20180701_090400,G47,2018/07/01,09:04:00,G47_20180701_090400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15417,G47_20180701_092000,G47,2018/07/01,09:20:00,G47_20180701_092000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15418,G47_20180701_093600,G47,2018/07/01,09:36:00,G47_20180701_093600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15419,G47_20180701_095200,G47,2018/07/01,09:52:00,G47_20180701_095200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15420,G47_20180701_100800,G47,2018/07/01,10:08:00,G47_20180701_100800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15421,G47_20180701_102400,G47,2018/07/01,10:24:00,G47_20180701_102400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15422,G47_20180701_104000,G47,2018/07/01,10:40:00,G47_20180701_104000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15423,G47_20180701_105600,G47,2018/07/01,10:56:00,G47_20180701_105600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15424,G47_20180701_111200,G47,2018/07/01,11:12:00,G47_20180701_111200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15425,G47_20180701_112800,G47,2018/07/01,11:28:00,G47_20180701_112800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15426,G47_20180701_114400,G47,2018/07/01,11:44:00,G47_20180701_114400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15427,G47_20180701_120000,G47,2018/07/01,12:00:00,G47_20180701_120000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15428,G47_20180701_121600,G47,2018/07/01,12:16:00,G47_20180701_121600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15429,G47_20180701_123200,G47,2018/07/01,12:32:00,G47_20180701_123200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15430,G47_20180701_124800,G47,2018/07/01,12:48:00,G47_20180701_124800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15431,G47_20180701_130400,G47,2018/07/01,13:04:00,G47_20180701_130400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15432,G47_20180701_132000,G47,2018/07/01,13:20:00,G47_20180701_132000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15433,G47_20180701_133600,G47,2018/07/01,13:36:00,G47_20180701_133600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15434,G47_20180701_135200,G47,2018/07/01,13:52:00,G47_20180701_135200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15435,G47_20180701_140800,G47,2018/07/01,14:08:00,G47_20180701_140800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15436,G47_20180701_142400,G47,2018/07/01,14:24:00,G47_20180701_142400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15437,G47_20180701_144000,G47,2018/07/01,14:40:00,G47_20180701_144000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15438,G47_20180701_145600,G47,2018/07/01,14:56:00,G47_20180701_145600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15439,G47_20180701_151200,G47,2018/07/01,15:12:00,G47_20180701_151200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15440,G47_20180701_152800,G47,2018/07/01,15:28:00,G47_20180701_152800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15441,G47_20180701_154400,G47,2018/07/01,15:44:00,G47_20180701_154400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15442,G47_20180701_160000,G47,2018/07/01,16:00:00,G47_20180701_160000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15443,G47_20180701_161600,G47,2018/07/01,16:16:00,G47_20180701_161600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15444,G47_20180701_163200,G47,2018/07/01,16:32:00,G47_20180701_163200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15445,G47_20180701_164800,G47,2018/07/01,16:48:00,G47_20180701_164800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15446,G47_20180701_200000,G47,2018/07/01,20:00:00,G47_20180701_200000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15447,G47_20180701_201600,G47,2018/07/01,20:16:00,G47_20180701_201600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15448,G47_20180701_203200,G47,2018/07/01,20:32:00,G47_20180701_203200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15449,G47_20180701_204800,G47,2018/07/01,20:48:00,G47_20180701_204800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15450,G47_20180701_210400,G47,2018/07/01,21:04:00,G47_20180701_210400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15451,G47_20180701_212000,G47,2018/07/01,21:20:00,G47_20180701_212000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15452,G47_20180701_213600,G47,2018/07/01,21:36:00,G47_20180701_213600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15453,G47_20180701_215200,G47,2018/07/01,21:52:00,G47_20180701_215200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,3,Heavy
15454,G47_20180701_220800,G47,2018/07/01,22:08:00,G47_20180701_220800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15455,G47_20180701_222400,G47,2018/07/01,22:24:00,G47_20180701_222400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,2,Moderate
15456,G47_20180701_224000,G47,2018/07/01,22:40:00,G47_20180701_224000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15457,G47_20180701_225600,G47,2018/07/01,22:56:00,G47_20180701_225600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,2,Moderate
15458,G47_20180701_231200,G47,2018/07/01,23:12:00,G47_20180701_231200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,2,Moderate
15459,G47_20180701_232800,G47,2018/07/01,23:28:00,G47_20180701_232800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15460,G47_20180701_234400,G47,2018/07/01,23:44:00,G47_20180701_234400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,2,Moderate
15461,G47_20180702_000000,G47,2018/07/02,00:00:00,G47_20180702_000000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,2,Moderate
15462,G47_20180702_001600,G47,2018/07/02,00:16:00,G47_20180702_001600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15463,G47_20180702_003200,G47,2018/07/02,00:32:00,G47_20180702_003200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15464,G47_20180702_004800,G47,2018/07/02,00:48:00,G47_20180702_004800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15465,G47_20180702_010400,G47,2018/07/02,01:04:00,G47_20180702_010400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,2,Moderate
15466,G47_20180702_012000,G47,2018/07/02,01:20:00,G47_20180702_012000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15467,G47_20180702_013600,G47,2018/07/02,01:36:00,G47_20180702_013600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15468,G47_20180702_015200,G47,2018/07/02,01:52:00,G47_20180702_015200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,2,Moderate
15469,G47_20180702_020800,G47,2018/07/02,02:08:00,G47_20180702_020800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15470,G47_20180702_022400,G47,2018/07/02,02:24:00,G47_20180702_022400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15471,G47_20180702_024000,G47,2018/07/02,02:40:00,G47_20180702_024000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15472,G47_20180702_025600,G47,2018/07/02,02:56:00,G47_20180702_025600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15473,G47_20180702_031200,G47,2018/07/02,03:12:00,G47_20180702_031200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15474,G47_20180702_032800,G47,2018/07/02,03:28:00,G47_20180702_032800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15475,G47_20180702_034400,G47,2018/07/02,03:44:00,G47_20180702_034400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15476,G47_20180702_040000,G47,2018/07/02,04:00:00,G47_20180702_040000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15477,G47_20180702_041600,G47,2018/07/02,04:16:00,G47_20180702_041600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15478,G47_20180702_043200,G47,2018/07/02,04:32:00,G47_20180702_043200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15479,G47_20180702_044800,G47,2018/07/02,04:48:00,G47_20180702_044800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15480,G47_20180702_080000,G47,2018/07/02,08:00:00,G47_20180702_080000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,1,1,Light
15481,G47_20180702_081600,G47,2018/07/02,08:16:00,G47_20180702_081600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15482,G47_20180702_083200,G47,2018/07/02,08:32:00,G47_20180702_083200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15483,G47_20180702_084800,G47,2018/07/02,08:48:00,G47_20180702_084800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15484,G47_20180702_090400,G47,2018/07/02,09:04:00,G47_20180702_090400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15485,G47_20180702_092000,G47,2018/07/02,09:20:00,G47_20180702_092000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15486,G47_20180702_093600,G47,2018/07/02,09:36:00,G47_20180702_093600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15487,G47_20180702_095200,G47,2018/07/02,09:52:00,G47_20180702_095200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15488,G47_20180702_100800,G47,2018/07/02,10:08:00,G47_20180702_100800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15489,G47_20180702_102400,G47,2018/07/02,10:24:00,G47_20180702_102400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15490,G47_20180702_104000,G47,2018/07/02,10:40:00,G47_20180702_104000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15491,G47_20180702_105600,G47,2018/07/02,10:56:00,G47_20180702_105600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15492,G47_20180702_111200,G47,2018/07/02,11:12:00,G47_20180702_111200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15493,G47_20180702_112800,G47,2018/07/02,11:28:00,G47_20180702_112800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15494,G47_20180702_114400,G47,2018/07/02,11:44:00,G47_20180702_114400.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15495,G47_20180702_120000,G47,2018/07/02,12:00:00,G47_20180702_120000.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15496,G47_20180702_121600,G47,2018/07/02,12:16:00,G47_20180702_121600.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15497,G47_20180702_123200,G47,2018/07/02,12:32:00,G47_20180702_123200.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
15498,G47_20180702_124800,G47,2018/07/02,12:48:00,G47_20180702_124800.wav,San Rafael,Area proteccion embalse EPM,6.3523,-74.9852,1028,Forest,0,0,No_rain
