,Recording,Recorder,Date,Time,Filename,Municipio,Vereda,Latitud,Longitud,Elevacion,Habitat,Rain_occurrence,Rain_Intesity,Intensity_Category
4216,G13_20180531_043200,G13,2018/05/31,04:32:00,G13_20180531_043200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4217,G13_20180531_044800,G13,2018/05/31,04:48:00,G13_20180531_044800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4218,G13_20180531_080000,G13,2018/05/31,08:00:00,G13_20180531_080000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4219,G13_20180531_081600,G13,2018/05/31,08:16:00,G13_20180531_081600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4220,G13_20180531_083200,G13,2018/05/31,08:32:00,G13_20180531_083200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4221,G13_20180531_084800,G13,2018/05/31,08:48:00,G13_20180531_084800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4222,G13_20180531_090400,G13,2018/05/31,09:04:00,G13_20180531_090400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4223,G13_20180531_092000,G13,2018/05/31,09:20:00,G13_20180531_092000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4224,G13_20180531_093600,G13,2018/05/31,09:36:00,G13_20180531_093600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4225,G13_20180531_095200,G13,2018/05/31,09:52:00,G13_20180531_095200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4226,G13_20180531_100800,G13,2018/05/31,10:08:00,G13_20180531_100800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4227,G13_20180531_102400,G13,2018/05/31,10:24:00,G13_20180531_102400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4228,G13_20180531_104000,G13,2018/05/31,10:40:00,G13_20180531_104000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4229,G13_20180531_105600,G13,2018/05/31,10:56:00,G13_20180531_105600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4230,G13_20180531_111200,G13,2018/05/31,11:12:00,G13_20180531_111200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4231,G13_20180531_112800,G13,2018/05/31,11:28:00,G13_20180531_112800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4232,G13_20180531_114400,G13,2018/05/31,11:44:00,G13_20180531_114400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4233,G13_20180531_120000,G13,2018/05/31,12:00:00,G13_20180531_120000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4234,G13_20180531_121600,G13,2018/05/31,12:16:00,G13_20180531_121600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4235,G13_20180531_123200,G13,2018/05/31,12:32:00,G13_20180531_123200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4236,G13_20180531_124800,G13,2018/05/31,12:48:00,G13_20180531_124800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4237,G13_20180531_130400,G13,2018/05/31,13:04:00,G13_20180531_130400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4238,G13_20180531_132000,G13,2018/05/31,13:20:00,G13_20180531_132000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4239,G13_20180531_133600,G13,2018/05/31,13:36:00,G13_20180531_133600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4240,G13_20180531_135200,G13,2018/05/31,13:52:00,G13_20180531_135200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4241,G13_20180531_140800,G13,2018/05/31,14:08:00,G13_20180531_140800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4242,G13_20180531_142400,G13,2018/05/31,14:24:00,G13_20180531_142400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4243,G13_20180531_144000,G13,2018/05/31,14:40:00,G13_20180531_144000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4244,G13_20180531_145600,G13,2018/05/31,14:56:00,G13_20180531_145600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4245,G13_20180531_151200,G13,2018/05/31,15:12:00,G13_20180531_151200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4246,G13_20180531_152800,G13,2018/05/31,15:28:00,G13_20180531_152800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4247,G13_20180531_154400,G13,2018/05/31,15:44:00,G13_20180531_154400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4248,G13_20180531_160000,G13,2018/05/31,16:00:00,G13_20180531_160000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4249,G13_20180531_161600,G13,2018/05/31,16:16:00,G13_20180531_161600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4250,G13_20180531_163200,G13,2018/05/31,16:32:00,G13_20180531_163200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4251,G13_20180531_164800,G13,2018/05/31,16:48:00,G13_20180531_164800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4252,G13_20180531_200000,G13,2018/05/31,20:00:00,G13_20180531_200000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4253,G13_20180531_201600,G13,2018/05/31,20:16:00,G13_20180531_201600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4254,G13_20180531_203200,G13,2018/05/31,20:32:00,G13_20180531_203200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4255,G13_20180531_204800,G13,2018/05/31,20:48:00,G13_20180531_204800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4256,G13_20180531_210400,G13,2018/05/31,21:04:00,G13_20180531_210400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4257,G13_20180531_212000,G13,2018/05/31,21:20:00,G13_20180531_212000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4258,G13_20180531_213600,G13,2018/05/31,21:36:00,G13_20180531_213600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4259,G13_20180531_215200,G13,2018/05/31,21:52:00,G13_20180531_215200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4260,G13_20180531_220800,G13,2018/05/31,22:08:00,G13_20180531_220800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4261,G13_20180531_222400,G13,2018/05/31,22:24:00,G13_20180531_222400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4262,G13_20180531_224000,G13,2018/05/31,22:40:00,G13_20180531_224000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4263,G13_20180531_225600,G13,2018/05/31,22:56:00,G13_20180531_225600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,3,Heavy
4264,G13_20180531_231200,G13,2018/05/31,23:12:00,G13_20180531_231200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,2,Moderate
4265,G13_20180531_232800,G13,2018/05/31,23:28:00,G13_20180531_232800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4266,G13_20180531_234400,G13,2018/05/31,23:44:00,G13_20180531_234400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4267,G13_20180601_000000,G13,2018/06/01,00:00:00,G13_20180601_000000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4268,G13_20180601_001600,G13,2018/06/01,00:16:00,G13_20180601_001600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,2,Moderate
4269,G13_20180601_003200,G13,2018/06/01,00:32:00,G13_20180601_003200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4270,G13_20180601_004800,G13,2018/06/01,00:48:00,G13_20180601_004800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4271,G13_20180601_010400,G13,2018/06/01,01:04:00,G13_20180601_010400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4272,G13_20180601_012000,G13,2018/06/01,01:20:00,G13_20180601_012000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4273,G13_20180601_013600,G13,2018/06/01,01:36:00,G13_20180601_013600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4274,G13_20180601_015200,G13,2018/06/01,01:52:00,G13_20180601_015200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4275,G13_20180601_020800,G13,2018/06/01,02:08:00,G13_20180601_020800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4276,G13_20180601_022400,G13,2018/06/01,02:24:00,G13_20180601_022400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4277,G13_20180601_024000,G13,2018/06/01,02:40:00,G13_20180601_024000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4278,G13_20180601_025600,G13,2018/06/01,02:56:00,G13_20180601_025600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4279,G13_20180601_031200,G13,2018/06/01,03:12:00,G13_20180601_031200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4280,G13_20180601_032800,G13,2018/06/01,03:28:00,G13_20180601_032800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4281,G13_20180601_034400,G13,2018/06/01,03:44:00,G13_20180601_034400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4282,G13_20180601_040000,G13,2018/06/01,04:00:00,G13_20180601_040000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4283,G13_20180601_041600,G13,2018/06/01,04:16:00,G13_20180601_041600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4284,G13_20180601_043200,G13,2018/06/01,04:32:00,G13_20180601_043200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4285,G13_20180601_044800,G13,2018/06/01,04:48:00,G13_20180601_044800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4286,G13_20180601_080000,G13,2018/06/01,08:00:00,G13_20180601_080000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4287,G13_20180601_081600,G13,2018/06/01,08:16:00,G13_20180601_081600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4288,G13_20180601_083200,G13,2018/06/01,08:32:00,G13_20180601_083200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4289,G13_20180601_084800,G13,2018/06/01,08:48:00,G13_20180601_084800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4290,G13_20180601_090400,G13,2018/06/01,09:04:00,G13_20180601_090400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4291,G13_20180601_092000,G13,2018/06/01,09:20:00,G13_20180601_092000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4292,G13_20180601_093600,G13,2018/06/01,09:36:00,G13_20180601_093600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4293,G13_20180601_095200,G13,2018/06/01,09:52:00,G13_20180601_095200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4294,G13_20180601_100800,G13,2018/06/01,10:08:00,G13_20180601_100800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4295,G13_20180601_102400,G13,2018/06/01,10:24:00,G13_20180601_102400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4296,G13_20180601_104000,G13,2018/06/01,10:40:00,G13_20180601_104000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4297,G13_20180601_105600,G13,2018/06/01,10:56:00,G13_20180601_105600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4298,G13_20180601_111200,G13,2018/06/01,11:12:00,G13_20180601_111200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4299,G13_20180601_112800,G13,2018/06/01,11:28:00,G13_20180601_112800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4300,G13_20180601_114400,G13,2018/06/01,11:44:00,G13_20180601_114400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4301,G13_20180601_120000,G13,2018/06/01,12:00:00,G13_20180601_120000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4302,G13_20180601_121600,G13,2018/06/01,12:16:00,G13_20180601_121600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4303,G13_20180601_123200,G13,2018/06/01,12:32:00,G13_20180601_123200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4304,G13_20180601_124800,G13,2018/06/01,12:48:00,G13_20180601_124800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4305,G13_20180601_130400,G13,2018/06/01,13:04:00,G13_20180601_130400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4306,G13_20180601_132000,G13,2018/06/01,13:20:00,G13_20180601_132000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4307,G13_20180601_133600,G13,2018/06/01,13:36:00,G13_20180601_133600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4308,G13_20180601_135200,G13,2018/06/01,13:52:00,G13_20180601_135200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4309,G13_20180601_140800,G13,2018/06/01,14:08:00,G13_20180601_140800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4310,G13_20180601_142400,G13,2018/06/01,14:24:00,G13_20180601_142400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4311,G13_20180601_144000,G13,2018/06/01,14:40:00,G13_20180601_144000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4312,G13_20180601_145600,G13,2018/06/01,14:56:00,G13_20180601_145600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4313,G13_20180601_151200,G13,2018/06/01,15:12:00,G13_20180601_151200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4314,G13_20180601_152800,G13,2018/06/01,15:28:00,G13_20180601_152800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4315,G13_20180601_154400,G13,2018/06/01,15:44:00,G13_20180601_154400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4316,G13_20180601_160000,G13,2018/06/01,16:00:00,G13_20180601_160000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4317,G13_20180601_161600,G13,2018/06/01,16:16:00,G13_20180601_161600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4318,G13_20180601_163200,G13,2018/06/01,16:32:00,G13_20180601_163200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4319,G13_20180601_164800,G13,2018/06/01,16:48:00,G13_20180601_164800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4320,G13_20180601_200000,G13,2018/06/01,20:00:00,G13_20180601_200000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,3,Heavy
4321,G13_20180601_201600,G13,2018/06/01,20:16:00,G13_20180601_201600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,3,Heavy
4322,G13_20180601_203200,G13,2018/06/01,20:32:00,G13_20180601_203200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,3,Heavy
4323,G13_20180601_204800,G13,2018/06/01,20:48:00,G13_20180601_204800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,3,Heavy
4324,G13_20180601_210400,G13,2018/06/01,21:04:00,G13_20180601_210400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,2,Moderate
4325,G13_20180601_212000,G13,2018/06/01,21:20:00,G13_20180601_212000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,2,Moderate
4326,G13_20180601_213600,G13,2018/06/01,21:36:00,G13_20180601_213600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,3,Heavy
4327,G13_20180601_215200,G13,2018/06/01,21:52:00,G13_20180601_215200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,2,Moderate
4328,G13_20180601_220800,G13,2018/06/01,22:08:00,G13_20180601_220800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,2,Moderate
4329,G13_20180601_222400,G13,2018/06/01,22:24:00,G13_20180601_222400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,2,Moderate
4330,G13_20180601_224000,G13,2018/06/01,22:40:00,G13_20180601_224000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4331,G13_20180601_225600,G13,2018/06/01,22:56:00,G13_20180601_225600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4332,G13_20180601_231200,G13,2018/06/01,23:12:00,G13_20180601_231200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4333,G13_20180601_232800,G13,2018/06/01,23:28:00,G13_20180601_232800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4334,G13_20180601_234400,G13,2018/06/01,23:44:00,G13_20180601_234400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4335,G13_20180602_000000,G13,2018/06/02,00:00:00,G13_20180602_000000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4336,G13_20180602_001600,G13,2018/06/02,00:16:00,G13_20180602_001600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4337,G13_20180602_003200,G13,2018/06/02,00:32:00,G13_20180602_003200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,1,1,Light
4338,G13_20180602_004800,G13,2018/06/02,00:48:00,G13_20180602_004800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4339,G13_20180602_010400,G13,2018/06/02,01:04:00,G13_20180602_010400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4340,G13_20180602_012000,G13,2018/06/02,01:20:00,G13_20180602_012000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4341,G13_20180602_013600,G13,2018/06/02,01:36:00,G13_20180602_013600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4342,G13_20180602_015200,G13,2018/06/02,01:52:00,G13_20180602_015200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4343,G13_20180602_020800,G13,2018/06/02,02:08:00,G13_20180602_020800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4344,G13_20180602_022400,G13,2018/06/02,02:24:00,G13_20180602_022400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4345,G13_20180602_024000,G13,2018/06/02,02:40:00,G13_20180602_024000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4346,G13_20180602_025600,G13,2018/06/02,02:56:00,G13_20180602_025600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4347,G13_20180602_031200,G13,2018/06/02,03:12:00,G13_20180602_031200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4348,G13_20180602_032800,G13,2018/06/02,03:28:00,G13_20180602_032800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4349,G13_20180602_034400,G13,2018/06/02,03:44:00,G13_20180602_034400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4350,G13_20180602_040000,G13,2018/06/02,04:00:00,G13_20180602_040000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4351,G13_20180602_041600,G13,2018/06/02,04:16:00,G13_20180602_041600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4352,G13_20180602_043200,G13,2018/06/02,04:32:00,G13_20180602_043200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4353,G13_20180602_044800,G13,2018/06/02,04:48:00,G13_20180602_044800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4354,G13_20180602_080000,G13,2018/06/02,08:00:00,G13_20180602_080000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4355,G13_20180602_081600,G13,2018/06/02,08:16:00,G13_20180602_081600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4356,G13_20180602_083200,G13,2018/06/02,08:32:00,G13_20180602_083200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4357,G13_20180602_084800,G13,2018/06/02,08:48:00,G13_20180602_084800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4358,G13_20180602_090400,G13,2018/06/02,09:04:00,G13_20180602_090400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4359,G13_20180602_092000,G13,2018/06/02,09:20:00,G13_20180602_092000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4360,G13_20180602_093600,G13,2018/06/02,09:36:00,G13_20180602_093600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4361,G13_20180602_095200,G13,2018/06/02,09:52:00,G13_20180602_095200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4362,G13_20180602_100800,G13,2018/06/02,10:08:00,G13_20180602_100800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4363,G13_20180602_102400,G13,2018/06/02,10:24:00,G13_20180602_102400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4364,G13_20180602_104000,G13,2018/06/02,10:40:00,G13_20180602_104000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4365,G13_20180602_105600,G13,2018/06/02,10:56:00,G13_20180602_105600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4366,G13_20180602_111200,G13,2018/06/02,11:12:00,G13_20180602_111200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4367,G13_20180602_112800,G13,2018/06/02,11:28:00,G13_20180602_112800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4368,G13_20180602_114400,G13,2018/06/02,11:44:00,G13_20180602_114400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4369,G13_20180602_120000,G13,2018/06/02,12:00:00,G13_20180602_120000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4370,G13_20180602_121600,G13,2018/06/02,12:16:00,G13_20180602_121600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4371,G13_20180602_123200,G13,2018/06/02,12:32:00,G13_20180602_123200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4372,G13_20180602_124800,G13,2018/06/02,12:48:00,G13_20180602_124800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4373,G13_20180602_130400,G13,2018/06/02,13:04:00,G13_20180602_130400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4374,G13_20180602_132000,G13,2018/06/02,13:20:00,G13_20180602_132000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4375,G13_20180602_133600,G13,2018/06/02,13:36:00,G13_20180602_133600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4376,G13_20180602_135200,G13,2018/06/02,13:52:00,G13_20180602_135200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4377,G13_20180602_140800,G13,2018/06/02,14:08:00,G13_20180602_140800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4378,G13_20180602_142400,G13,2018/06/02,14:24:00,G13_20180602_142400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4379,G13_20180602_144000,G13,2018/06/02,14:40:00,G13_20180602_144000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4380,G13_20180602_145600,G13,2018/06/02,14:56:00,G13_20180602_145600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4381,G13_20180602_151200,G13,2018/06/02,15:12:00,G13_20180602_151200.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4382,G13_20180602_152800,G13,2018/06/02,15:28:00,G13_20180602_152800.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4383,G13_20180602_154400,G13,2018/06/02,15:44:00,G13_20180602_154400.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4384,G13_20180602_160000,G13,2018/06/02,16:00:00,G13_20180602_160000.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
4385,G13_20180602_161600,G13,2018/06/02,16:16:00,G13_20180602_161600.wav,Alejandria,El Respaldo,6.3968,-75.0186,1349,Forest,0,0,No_rain
